['07/26/19 20:25:25', 1201.356, 10.437, 50.7866, 21.0, 69.80000000000001, 51.0]
['07/26/19 20:25:36', 1211.436, 10.5, 50.900000000000006, 21.0, 69.80000000000001, 51.0]
['07/26/19 20:25:46', 1221.516, 10.5, 51.0116, 21.0, 69.80000000000001, 50.0]
['07/26/19 20:25:56', 1231.596, 10.562, 51.0116, 21.0, 69.80000000000001, 50.0]
['07/26/19 20:26:06', 1241.676, 10.562, 51.125, 21.0, 69.80000000000001, 50.0]
['07/26/19 20:26:16', 1251.756, 10.625, 51.125, 21.0, 69.80000000000001, 50.0]
['07/26/19 20:26:26', 1261.836, 10.625, 51.125, 21.0, 69.80000000000001, 50.0]
['07/26/19 20:26:36', 1271.916, 10.625, 51.125, 21.0, 69.80000000000001, 50.0]
['07/26/19 20:26:46', 1281.996, 10.625, 51.125, 21.0, 69.80000000000001, 51.0]
['07/26/19 20:26:56', 1292.076, 10.687, 51.236599999999996, 21.0, 69.80000000000001, 51.0]
['07/26/19 20:27:06', 1302.156, 10.75, 51.35, 21.0, 69.80000000000001, 50.0]
['07/26/19 20:27:16', 1312.236, 10.812, 51.461600000000004, 21.0, 69.80000000000001, 50.0]
['07/26/19 20:27:26', 1322.316, 10.812, 51.461600000000004, 21.0, 69.80000000000001, 50.0]
['07/26/19 20:27:37', 1332.396, 10.812, 51.575, 21.0, 69.80000000000001, 50.0]
['07/26/19 20:27:47', 1342.476, 10.812, 51.575, 21.0, 69.80000000000001, 50.0]
['07/26/19 20:27:57', 1352.556, 10.812, 51.461600000000004, 21.0, 69.80000000000001, 50.0]
['07/26/19 20:28:07', 1362.636, 10.875, 51.575, 21.0, 69.80000000000001, 50.0]
['07/26/19 20:28:17', 1372.716, 10.875, 51.575, 21.0, 69.80000000000001, 50.0]
['07/26/19 20:28:27', 1382.796, 10.875, 51.6866, 22.0, 71.6, 50.0]
['07/26/19 20:28:37', 1392.876, 10.937, 51.6866, 22.0, 71.6, 50.0]
['07/26/19 20:28:47', 1402.956, 10.937, 51.6866, 21.0, 69.80000000000001, 50.0]
['07/26/19 20:28:57', 1413.036, 10.937, 51.8, 0, 32.0, 0]
['07/26/19 20:29:07', 1423.116, 11.0, 51.8, 22.0, 71.6, 50.0]
['07/26/19 20:29:17', 1433.196, 11.0, 51.8, 0, 32.0, 0]
['07/26/19 20:29:27', 1443.276, 11.0, 51.9116, 0, 32.0, 0]
['07/26/19 20:29:37', 1453.356, 11.062, 51.9116, 22.0, 71.6, 50.0]
['07/26/19 20:29:48', 1463.436, 11.062, 51.9116, 0, 32.0, 0]
['07/26/19 20:29:58', 1473.516, 11.062, 52.025000000000006, 22.0, 71.6, 50.0]
['07/26/19 20:30:08', 1483.596, 11.125, 52.025000000000006, 22.0, 71.6, 50.0]
['07/26/19 20:30:18', 1493.676, 11.125, 52.025000000000006, 22.0, 71.6, 50.0]
['07/26/19 20:30:28', 1503.756, 11.187, 52.1366, 22.0, 71.6, 50.0]
['07/26/19 20:30:38', 1513.836, 11.187, 52.25, 22.0, 71.6, 50.0]
['07/26/19 20:30:48', 1523.916, 11.25, 52.25, 22.0, 71.6, 50.0]
['07/26/19 20:30:58', 1533.996, 11.25, 52.361599999999996, 22.0, 71.6, 50.0]
['07/26/19 20:31:08', 1544.076, 11.25, 52.361599999999996, 22.0, 71.6, 50.0]
['07/26/19 20:31:18', 1554.156, 11.312, 52.361599999999996, 22.0, 71.6, 50.0]
['07/26/19 20:31:28', 1564.236, 11.312, 52.361599999999996, 22.0, 71.6, 50.0]
['07/26/19 20:31:38', 1574.316, 11.312, 52.361599999999996, 22.0, 71.6, 50.0]
['07/26/19 20:31:49', 1584.396, 11.375, 52.475, 22.0, 71.6, 50.0]
['07/26/19 20:31:59', 1594.476, 11.375, 52.586600000000004, 22.0, 71.6, 50.0]
['07/26/19 20:32:09', 1604.556, 11.437, 52.586600000000004, 22.0, 71.6, 50.0]
['07/26/19 20:32:19', 1614.636, 11.5, 52.7, 22.0, 71.6, 50.0]
['07/26/19 20:32:29', 1624.716, 11.562, 52.8116, 22.0, 71.6, 50.0]
['07/26/19 20:32:39', 1634.716, 11.562, 52.925, 22.0, 71.6, 50.0]
['07/26/19 20:32:49', 1644.796, 11.625, 52.925, 22.0, 71.6, 50.0]
['07/26/19 20:32:59', 1654.876, 11.625, 52.925, 22.0, 71.6, 49.0]
