['07/26/19 18:58:29', 1019.885, 12.312, 54.05, 1.0, 33.8, 28.0]
['07/26/19 18:58:39', 1029.965, 12.187, 54.05, 1.0, 33.8, 28.0]
['07/26/19 18:58:49', 1040.045, 12.125, 53.825, 1.0, 33.8, 28.0]
['07/26/19 18:58:59', 1050.125, 12.062, 53.711600000000004, 1.0, 33.8, 28.0]
['07/26/19 18:59:09', 1060.205, 12.0, 53.6, 0, 32.0, 0]
['07/26/19 18:59:19', 1070.285, 11.937, 53.6, 1.0, 33.8, 28.0]
['07/26/19 18:59:29', 1080.365, 11.875, 53.375, 1.0, 33.8, 28.0]
['07/26/19 18:59:39', 1090.445, 11.812, 53.2616, 1.0, 33.8, 28.0]
['07/26/19 18:59:49', 1100.525, 11.75, 53.150000000000006, 1.0, 33.8, 28.0]
['07/26/19 18:59:59', 1110.605, 11.687, 53.0366, 1.0, 33.8, 28.0]
['07/26/19 19:00:10', 1120.685, 11.625, 52.925, 1.0, 33.8, 28.0]
['07/26/19 19:00:20', 1130.765, 11.562, 52.8116, 1.0, 33.8, 28.0]
['07/26/19 19:00:30', 1140.845, 11.5, 52.7, 1.0, 33.8, 28.0]
['07/26/19 19:00:40', 1150.925, 11.437, 52.586600000000004, 1.0, 33.8, 28.0]
['07/26/19 19:00:50', 1161.005, 11.375, 52.475, 1.0, 33.8, 28.0]
['07/26/19 19:01:00', 1171.085, 11.312, 52.361599999999996, 1.0, 33.8, 28.0]
['07/26/19 19:01:10', 1181.165, 11.187, 52.25, 1.0, 33.8, 28.0]
['07/26/19 19:01:20', 1191.245, 11.187, 52.1366, 1.0, 33.8, 28.0]
['07/26/19 19:01:30', 1201.325, 11.062, 52.025000000000006, 1.0, 33.8, 28.0]
['07/26/19 19:01:40', 1211.405, 11.062, 51.9116, 1.0, 33.8, 28.0]
['07/26/19 19:01:50', 1221.485, 10.937, 51.6866, 0, 32.0, 0]
['07/26/19 19:02:00', 1231.565, 10.875, 51.6866, 0, 32.0, 0]
['07/26/19 19:02:11', 1241.645, 10.812, 51.461600000000004, 0, 32.0, 0]
['07/26/19 19:02:21', 1251.725, 10.75, 51.35, 1.0, 33.8, 28.0]
['07/26/19 19:02:31', 1261.805, 10.687, 51.236599999999996, 0, 32.0, 0]
['07/26/19 19:02:41', 1271.885, 10.625, 51.125, 1.0, 33.8, 28.0]
['07/26/19 19:02:51', 1281.965, 10.562, 51.0116, 1.0, 33.8, 28.0]
['07/26/19 19:03:01', 1292.125, 10.5, 50.900000000000006, 1.0, 33.8, 28.0]
['07/26/19 19:03:11', 1302.125, 10.437, 50.7866, 1.0, 33.8, 28.0]
['07/26/19 19:03:21', 1312.205, 10.375, 50.675, 1.0, 33.8, 28.0]
['07/26/19 19:03:31', 1322.285, 10.312, 50.5616, 1.0, 33.8, 28.0]
['07/26/19 19:03:41', 1332.365, 10.312, 50.45, 1.0, 33.8, 28.0]
['07/26/19 19:03:51', 1342.445, 10.187, 50.45, 0, 32.0, 0]
['07/26/19 19:04:01', 1352.525, 10.187, 50.336600000000004, 1.0, 33.8, 28.0]
['07/26/19 19:04:11', 1362.605, 10.062, 50.225, 1.0, 33.8, 28.0]
['07/26/19 19:04:22', 1372.685, 10.062, 50.111599999999996, 1.0, 33.8, 28.0]
['07/26/19 19:04:32', 1382.765, 10.0, 50.0, 1.0, 33.8, 28.0]
['07/26/19 19:04:42', 1392.845, 9.937, 49.8866, 1.0, 33.8, 28.0]
['07/26/19 19:04:52', 1402.925, 9.875, 49.775000000000006, 1.0, 33.8, 28.0]
['07/26/19 19:05:02', 1413.005, 9.812, 49.6616, 1.0, 33.8, 28.0]
['07/26/19 19:05:12', 1423.085, 9.75, 49.55, 1.0, 33.8, 28.0]
['07/26/19 19:05:22', 1433.165, 9.687, 49.4366, 1.0, 33.8, 28.0]
['07/26/19 19:05:32', 1443.245, 9.625, 49.325, 1.0, 33.8, 28.0]
['07/26/19 19:05:42', 1453.325, 9.562, 49.211600000000004, 1.0, 33.8, 28.0]
['07/26/19 19:05:52', 1463.405, 9.5, 49.1, 1.0, 33.8, 28.0]
['07/26/19 19:06:02', 1473.405, 9.437, 48.986599999999996, 1.0, 33.8, 28.0]
['07/26/19 19:06:12', 1483.485, 9.375, 48.986599999999996, 0, 32.0, 0]
['07/26/19 19:06:22', 1493.565, 9.312, 48.7616, 1.0, 33.8, 28.0]
['07/26/19 19:06:33', 1503.645, 9.25, 48.7616, 1.0, 33.8, 28.0]
['07/26/19 19:06:43', 1513.725, 9.25, 48.650000000000006, 1.0, 33.8, 28.0]
